OID_,DM,date,STATE_NAME,STATE_ABBR,Shape_Length,Shape_Area,Acres
15935,2,2014-06-03,Arizona,AZ,38.03503766,19.83676343,50043610
15936,2,2014-06-03,California,CA,24.64226673,9.418391576,23567225
15937,2,2014-06-03,Colorado,CO,14.27897701,1.762940472,4231846
15938,2,2014-06-03,Idaho,ID,21.08994464,6.074154477,13597421
15939,2,2014-06-03,Kansas,KS,30.25378155,6.317493933,15119658
15940,2,2014-06-03,Louisiana,LA,1.880243425,0.145169915,384236
15941,2,2014-06-03,Missouri,MO,1.844202133,0.17164703,417833
15942,2,2014-06-03,Nebraska,NE,19.82559943,4.321347473,9922130
15943,2,2014-06-03,New Mexico,NM,40.64709439,15.1584861,38196631
15944,2,2014-06-03,Nevada,NV,33.48879344,14.30295462,34178638
15945,2,2014-06-03,Oklahoma,OK,17.90019518,2.628796639,6538418
15946,2,2014-06-03,Oregon,OR,32.95756093,10.18626738,22768485
15947,2,2014-06-03,Texas,TX,57.64030848,12.56768739,32664568
15948,2,2014-06-03,Utah,UT,18.03413705,5.028824877,11886045
15949,2,2014-06-03,Washington,WA,6.91761667,3.172909612,6573659
15950,2,2002-06-04,Alabama,AL,14.17319098,3.214074211,8363197
15951,2,2002-06-04,Arizona,AZ,9.275604309,3.098699124,7958544
15952,2,2002-06-04,California,CA,15.40059145,9.240139424,23181180
15953,2,2002-06-04,Colorado,CO,15.96631975,8.430560837,19694303
15954,2,2002-06-04,Delaware,DE,2.978507699,0.129529196,306035
15955,2,2002-06-04,Florida,FL,22.52531963,1.555281447,4080833
15956,2,2002-06-04,Georgia,GA,22.80296299,6.362744208,16429828
15957,2,2002-06-04,Idaho,ID,10.26291018,1.857439396,4115565
15958,2,2002-06-04,Kansas,KS,9.598871849,4.048619937,9680767
15959,2,2002-06-04,Louisiana,LA,108.8313662,2.850320134,7548314
15960,2,2002-06-04,Maryland,MD,51.33098088,0.997222094,2372614
15961,2,2002-06-04,Montana,MT,32.65083136,10.06514341,21204447
15962,2,2002-06-04,North Carolina,NC,19.50060636,4.465278676,11129469
15963,2,2002-06-04,Nebraska,NE,10.35655141,2.240496597,5180256
15964,2,2002-06-04,New Jersey,NJ,21.24984778,1.271476507,2985899
15965,2,2002-06-04,New Mexico,NM,16.53852092,5.382828595,13773208
15966,2,2002-06-04,Nevada,NV,11.13946829,4.448054881,10775090
15967,2,2002-06-04,New York,NY,10.72544767,0.205885755,477286
15968,2,2002-06-04,Oklahoma,OK,4.279488093,0.690574398,1691200
15969,2,2002-06-04,Pennsylvania,PA,4.236672659,0.438549116,1027636
15970,2,2002-06-04,South Carolina,SC,13.85727449,3.280554149,8307988
15971,2,2002-06-04,Texas,TX,47.8208016,10.35121149,27115147
15972,2,2002-06-04,Utah,UT,18.42039519,9.17550071,21633376
15973,2,2002-06-04,Virginia,VA,41.39401192,2.655047052,6457235
15974,2,2002-06-04,Wyoming,WY,31.58196394,7.566413729,17018266
15975,2,2013-06-04,Arizona,AZ,40.06697913,15.28541305,38549146
15976,2,2013-06-04,California,CA,25.81347662,21.84908689,54275114
15977,2,2013-06-04,Colorado,CO,32.18342663,12.84911294,30523113
15978,2,2013-06-04,Hawaii,HI,3.123707102,0.102018464,292224
15979,2,2013-06-04,Idaho,ID,10.93673478,1.975933105,4390229
15980,2,2013-06-04,Kansas,KS,13.14521921,4.353172115,10485604
15981,2,2013-06-04,Minnesota,MN,4.000029389,0.783123684,1703501
15982,2,2013-06-04,Montana,MT,13.83780686,1.685159064,3632750
15983,2,2013-06-04,Nebraska,NE,37.25498685,7.221749138,16435888
15984,2,2013-06-04,New Mexico,NM,22.67237811,5.186853904,12918476
15985,2,2013-06-04,Nevada,NV,37.73394808,17.36280998,40952737
15986,2,2013-06-04,Oklahoma,OK,16.51454292,2.632228756,6537397
15987,2,2013-06-04,Oregon,OR,8.062204086,3.437811437,7705594
15988,2,2013-06-04,South Dakota,SD,18.41495572,2.237152081,4960221
15989,2,2013-06-04,Texas,TX,83.0087015,17.110383,44770664
15990,2,2013-06-04,Utah,UT,26.58860696,10.70113639,25562640
15991,2,2013-06-04,Wyoming,WY,31.05998571,10.94817231,24746780
15992,2,2001-06-05,Arkansas,AR,3.019329735,0.195640154,482059
15993,2,2001-06-05,California,CA,12.87352269,3.601541812,8280124
15994,2,2001-06-05,Florida,FL,47.7679119,2.259587939,6126152
15995,2,2001-06-05,Georgia,GA,17.81999095,4.697834,12083888
15996,2,2001-06-05,Hawaii,HI,5.135994206,0.327226654,936289
15997,2,2001-06-05,Idaho,ID,28.89336829,20.07181244,43771552
15998,2,2001-06-05,Illinois,IL,2.881991642,0.101468832,247129
15999,2,2001-06-05,Kentucky,KY,5.601702883,0.917173393,2243501
16000,2,2001-06-05,Louisiana,LA,76.97731203,0.66045129,1752408
16001,2,2001-06-05,Missouri,MO,7.129569031,1.512194697,3700140
16002,2,2001-06-05,Montana,MT,35.58217819,24.55355936,51488029
16003,2,2001-06-05,North Carolina,NC,13.137946,1.506793697,3743879
16004,2,2001-06-05,Nevada,NV,6.338519533,1.588030192,3667458
16005,2,2001-06-05,Oregon,OR,25.9893505,9.477692412,21160189
16006,2,2001-06-05,South Carolina,SC,23.66907644,3.662318545,9288280
16007,2,2001-06-05,Tennessee,TN,11.45741675,1.329577694,3277837
16008,2,2001-06-05,Texas,TX,16.3399097,2.100943646,5553269
16009,2,2001-06-05,Utah,UT,2.17222797,0.051232946,116555
16010,2,2001-06-05,Virginia,VA,1.660790772,0.018454453,45291
16011,2,2001-06-05,Washington,WA,29.25138045,11.49845086,23619518
16012,2,2001-06-05,Wyoming,WY,11.23019085,2.610460675,5701353
16013,2,2007-06-05,Alabama,AL,9.901566583,1.756055701,4548200
16014,2,2007-06-05,Arizona,AZ,23.3720026,15.20391053,38112698
16015,2,2007-06-05,California,CA,31.6346835,12.89346706,31303837
16016,2,2007-06-05,Colorado,CO,5.198004652,0.568705507,1362304
16017,2,2007-06-05,Florida,FL,51.19479536,3.25474933,8695598
16018,2,2007-06-05,Georgia,GA,27.71743063,5.068239304,13119588
16019,2,2007-06-05,Idaho,ID,2.873924972,0.309080884,699141
16020,2,2007-06-05,Louisiana,LA,0.142960225,0.00057129,1474
16021,2,2007-06-05,Michigan,MI,8.754664086,0.392376381,821733
16022,2,2007-06-05,Minnesota,MN,18.62506617,3.476848353,7118949
16023,2,2007-06-05,Mississippi,MS,12.93106523,3.436315327,8832168
16024,2,2007-06-05,North Carolina,NC,5.104235475,0.870926731,2163471
16025,2,2007-06-05,Nebraska,NE,4.664629349,1.521829511,3441599
16026,2,2007-06-05,New Mexico,NM,5.961376557,1.602013048,3962640
16027,2,2007-06-05,Nevada,NV,23.17323903,8.70395439,20602813
16028,2,2007-06-05,Oregon,OR,9.516143942,5.302016441,11850049
16029,2,2007-06-05,South Carolina,SC,3.109987538,0.171920923,431179
16030,2,2007-06-05,South Dakota,SD,3.008979214,0.553371885,1231401
16031,2,2007-06-05,Tennessee,TN,17.15395178,5.027899177,12439084
16032,2,2007-06-05,Utah,UT,14.6095806,2.706824575,6449355
16033,2,2007-06-05,Virginia,VA,2.262408304,0.074227511,182035
16034,2,2007-06-05,Wisconsin,WI,10.74138197,1.945928123,4119131
16035,2,2007-06-05,Wyoming,WY,25.68013135,8.982774469,20160583
16036,2,2012-06-05,Alabama,AL,14.35529906,1.050294833,2730161
16037,2,2012-06-05,Arkansas,AR,0.343897014,0.002545529,6265
16038,2,2012-06-05,Arizona,AZ,40.53900762,19.21580682,48472664
16039,2,2012-06-05,California,CA,22.9888332,9.372279012,22857140
16040,2,2012-06-05,Colorado,CO,31.04566792,6.821259049,16173055
16041,2,2012-06-05,Delaware,DE,1.338755388,0.101590077,241861
16042,2,2012-06-05,Florida,FL,79.91566466,6.05359684,16093621
16043,2,2012-06-05,Georgia,GA,19.65102387,2.699046824,6942849
16044,2,2012-06-05,Hawaii,HI,6.311501575,0.240090119,687126
16045,2,2012-06-05,Illinois,IL,5.594066127,0.934985314,2265997
16046,2,2012-06-05,Indiana,IN,2.361139714,0.134435523,323840
16047,2,2012-06-05,Kansas,KS,9.865973502,1.91270964,4600013
16048,2,2012-06-05,Kentucky,KY,7.171830494,1.175124291,2864365
16049,2,2012-06-05,Missouri,MO,5.096632392,0.81195326,1986908
16050,2,2012-06-05,New Mexico,NM,33.90109139,14.15025321,35702919
16051,2,2012-06-05,Nevada,NV,31.83225259,21.70644735,51302908
16052,2,2012-06-05,Oklahoma,OK,14.13997495,1.448647493,3565553
16053,2,2012-06-05,Oregon,OR,5.512369519,0.297105049,674954
16054,2,2012-06-05,South Carolina,SC,22.19620079,2.257202578,5752175
16055,2,2012-06-05,Tennessee,TN,2.523356634,0.117533429,289110
16056,2,2012-06-05,Texas,TX,91.75096106,11.46654397,29773766
16057,2,2012-06-05,Utah,UT,19.88797014,9.449270872,22409137
16058,2,2012-06-05,Wyoming,WY,6.079413533,0.151385037,349155
16059,2,2018-06-05,Arizona,AZ,23.0520737,6.787805872,17094662
16060,2,2018-06-05,California,CA,27.31814206,7.173862701,18160160
16061,2,2018-06-05,Colorado,CO,20.5242836,4.37942102,10437556
16062,2,2018-06-05,Kansas,KS,24.3947848,6.602051181,15847513
16063,2,2018-06-05,Missouri,MO,3.221346996,0.684319698,1607644
16064,2,2018-06-05,North Dakota,ND,6.480751481,2.548550865,5194990
16065,2,2018-06-05,New Mexico,NM,23.07112438,8.049604083,20557714
16066,2,2018-06-05,Nevada,NV,1.56807015,0.084949401,211912
16067,2,2018-06-05,Oklahoma,OK,19.6707089,2.298281818,5685884
16068,2,2018-06-05,Oregon,OR,10.53317198,5.12903632,11385524
16069,2,2018-06-05,South Dakota,SD,2.708181838,0.464249058,998737
16070,2,2018-06-05,Texas,TX,93.22688423,10.5778233,27167830
16071,2,2018-06-05,Utah,UT,21.91993117,7.337451321,17399523
16072,2,2000-06-06,Alabama,AL,10.42550068,3.551496308,9178954
16073,2,2000-06-06,Arizona,AZ,7.676563516,1.762630268,4533987
16074,2,2000-06-06,Florida,FL,58.60005227,4.588433347,12289513
16075,2,2000-06-06,Georgia,GA,30.56508086,6.753622507,17356869
16076,2,2000-06-06,Hawaii,HI,7.052425512,0.314122606,895611
16077,2,2000-06-06,Iowa,IA,13.2541275,4.964107977,11372004
16078,2,2000-06-06,Illinois,IL,6.553404922,2.100387578,4938824
16079,2,2000-06-06,Kansas,KS,11.48628027,0.889148826,2097073
16080,2,2000-06-06,Louisiana,LA,8.44852997,1.388822675,3648273
16081,2,2000-06-06,Missouri,MO,18.55105545,6.371177284,15203749
16082,2,2000-06-06,Mississippi,MS,8.060703917,1.583904297,4137276
16083,2,2000-06-06,Nebraska,NE,12.19490559,5.016027337,11607738
16084,2,2000-06-06,New Mexico,NM,20.44842772,11.59290992,29563742
16085,2,2000-06-06,South Carolina,SC,22.07423244,2.810826023,7137115
16086,2,2000-06-06,Texas,TX,20.71821136,3.214849111,8401681
16087,2,2006-06-06,Alabama,AL,8.93412471,0.674783984,1770049
16088,2,2006-06-06,Arkansas,AR,1.466435304,0.038542365,97868
16089,2,2006-06-06,Arizona,AZ,20.41504036,9.704741068,24347377
16090,2,2006-06-06,Colorado,CO,23.10541859,13.80844861,32893592
16091,2,2006-06-06,Florida,FL,3.815769014,0.099422849,261190
16092,2,2006-06-06,Kansas,KS,13.11304829,6.24834592,14968228
16093,2,2006-06-06,Louisiana,LA,10.26456191,1.703652622,4485271
16094,2,2006-06-06,Mississippi,MS,8.452861485,1.522225215,3979052
16095,2,2006-06-06,North Carolina,NC,3.895922874,0.651183876,1618264
16096,2,2006-06-06,North Dakota,ND,2.200441718,0.096452286,205228
16097,2,2006-06-06,Nebraska,NE,13.59191731,9.010109862,20707642
16098,2,2006-06-06,New Mexico,NM,25.37500073,8.772249702,21811460
16099,2,2006-06-06,Oklahoma,OK,22.74624266,4.711375536,11774832
16100,2,2006-06-06,South Carolina,SC,4.843423068,1.251980148,3143494
16101,2,2006-06-06,South Dakota,SD,7.814480533,4.201169962,9126602
16102,2,2006-06-06,Texas,TX,62.62977994,14.42484557,37382840
16103,2,2006-06-06,Utah,UT,1.880961908,0.119248158,290487
16104,2,2006-06-06,Wyoming,WY,2.110550193,0.189213064,435006
16105,2,2017-06-06,Arizona,AZ,1.289354807,0.064299856,165344
16106,2,2017-06-06,California,CA,4.23317,0.414530968,1063614
16107,2,2017-06-06,Florida,FL,33.60380632,3.084873665,8313592
16108,2,2017-06-06,Georgia,GA,6.0635335,1.035072114,2708248
16109,2,2017-06-06,North Dakota,ND,9.191288248,2.909962163,6128651
16110,2,2017-06-06,South Dakota,SD,8.970487249,2.612865325,5610835
16111,2,2005-06-07,Arkansas,AR,10.57716493,2.409985172,6013334
16112,2,2005-06-07,Colorado,CO,2.672365339,0.337195876,780527
16113,2,2005-06-07,Idaho,ID,23.5788586,12.08422135,26579366
16114,2,2005-06-07,Louisiana,LA,0.493976927,0.011745212,30095
16115,2,2005-06-07,Missouri,MO,1.511865445,0.087928413,217059
16116,2,2005-06-07,Mississippi,MS,0.588204365,0.005873509,14720
16117,2,2005-06-07,Montana,MT,35.03626585,10.82681565,22923434
16118,2,2005-06-07,Nebraska,NE,7.109171354,1.574335715,3597798
16119,2,2005-06-07,Oklahoma,OK,12.42054393,3.688645383,9294781
16120,2,2005-06-07,Oregon,OR,13.88236311,10.96720781,24007381
16121,2,2005-06-07,South Dakota,SD,5.545203749,1.124704416,2471812
16122,2,2005-06-07,Tennessee,TN,1.782888235,0.023983566,59778
16123,2,2005-06-07,Texas,TX,24.54811053,4.245023702,10954179
16124,2,2005-06-07,Washington,WA,12.15832632,8.358120197,17500813
16125,2,2005-06-07,Wyoming,WY,27.01923471,11.29906081,25104703
16126,2,2011-06-07,Alabama,AL,9.269133737,2.476058752,6405938
16127,2,2011-06-07,Arkansas,AR,8.795855557,1.096654192,2798231
16128,2,2011-06-07,Arizona,AZ,15.05220858,2.971833549,7546946
16129,2,2011-06-07,Colorado,CO,15.5257001,4.309987385,10375816
16130,2,2011-06-07,Florida,FL,64.8167672,3.606882121,9616030
16131,2,2011-06-07,Georgia,GA,17.89717563,2.480521367,6355294
16132,2,2011-06-07,Hawaii,HI,1.066377897,0.038582491,110530
16133,2,2011-06-07,Kansas,KS,17.10768537,5.067124032,12186493
16134,2,2011-06-07,Louisiana,LA,39.33050741,2.609560437,6772715
16135,2,2011-06-07,Mississippi,MS,11.82173763,1.893348397,4926145
16136,2,2011-06-07,North Carolina,NC,61.51640885,1.784078527,4459458
16137,2,2011-06-07,New Mexico,NM,17.58966558,6.101660805,15124112
16138,2,2011-06-07,Oklahoma,OK,14.37485999,1.661969423,4126290
16139,2,2011-06-07,South Carolina,SC,15.06166738,0.686778961,1764044
16140,2,2011-06-07,Texas,TX,47.44917494,5.613118198,14512291
16141,2,2011-06-07,Virginia,VA,1.624882951,0.008230232,20196
16142,2,2016-06-07,Alabama,AL,3.842914462,0.991354468,2493996
16143,2,2016-06-07,Arizona,AZ,9.18807831,2.250253987,5828117
16144,2,2016-06-07,California,CA,33.04344546,6.568128866,16202083
16145,2,2016-06-07,Georgia,GA,3.237423813,0.607070407,1524827
16146,2,2016-06-07,Hawaii,HI,4.959859985,0.36389059,1044968
16147,2,2016-06-07,Nevada,NV,12.4554982,4.972524902,11693013
16148,2,2016-06-07,South Dakota,SD,1.229184616,0.093563546,205899
16149,2,2016-06-07,Tennessee,TN,3.798822541,0.212954309,532594
16150,2,2016-06-07,Wyoming,WY,2.161000051,0.274351919,603885
16151,2,2003-07-01,Arizona,AZ,22.34668396,17.95065107,45738467
16152,2,2003-07-01,California,CA,16.34523464,3.426743296,8511315
16153,2,2003-07-01,Colorado,CO,16.97421558,6.112340952,14519134
16154,2,2003-07-01,Hawaii,HI,3.887368841,0.485111199,1392497
16155,2,2003-07-01,Idaho,ID,15.22656461,3.922700233,8706677
16156,2,2003-07-01,Montana,MT,25.58384384,17.78249711,37487410
16157,2,2003-07-01,Nebraska,NE,5.117794399,1.161995763,2657566
16158,2,2003-07-01,New Mexico,NM,23.67357106,9.956429437,25168461
16159,2,2003-07-01,Nevada,NV,20.06063863,10.00101417,24079435
16160,2,2003-07-01,Oregon,OR,9.152523148,3.080386867,6892525
16161,2,2003-07-01,South Dakota,SD,6.186227177,2.013015221,4341067
16162,2,2003-07-01,Texas,TX,14.53879254,5.602552949,14687941
16163,2,2003-07-01,Utah,UT,1.308751723,0.084166261,194615
16164,2,2003-07-01,Wyoming,WY,21.51739618,7.516708806,16615301
16165,2,2008-07-01,Alabama,AL,10.94685734,3.828499915,9745730
16166,2,2008-07-01,Arizona,AZ,3.432446824,0.52364088,1360546
16167,2,2008-07-01,California,CA,14.82268885,7.464024576,18284796
16168,2,2008-07-01,Colorado,CO,5.730322053,1.418374124,3421362
16169,2,2008-07-01,Florida,FL,1.674118138,0.195076607,530394
16170,2,2008-07-01,Georgia,GA,15.57117369,6.725993871,17235880
16171,2,2008-07-01,Hawaii,HI,2.975601821,0.138998728,396890
16172,2,2008-07-01,Kansas,KS,6.437854951,0.871410542,2095686
16173,2,2008-07-01,Montana,MT,1.879614511,0.018472088,38545
16174,2,2008-07-01,North Carolina,NC,11.23727844,4.015521873,9969075
16175,2,2008-07-01,North Dakota,ND,7.24275186,2.783131706,5739418
16176,2,2008-07-01,New Mexico,NM,21.20516162,6.990237168,17852323
16177,2,2008-07-01,Nevada,NV,10.66000991,3.640333048,8546419
16178,2,2008-07-01,Oklahoma,OK,2.65622118,0.333008188,815566
16179,2,2008-07-01,Oregon,OR,4.547276989,1.283695805,2896442
16180,2,2008-07-01,South Carolina,SC,8.249409849,1.426866633,3612333
16181,2,2008-07-01,Tennessee,TN,11.30243237,3.196864703,7933228
16182,2,2008-07-01,Texas,TX,49.03384736,12.57420144,33087702
16183,2,2008-07-01,Virginia,VA,6.237565006,0.243163817,596530
16184,2,2008-07-01,Wyoming,WY,5.665332557,1.893217447,4314312
16185,2,2014-07-01,Arizona,AZ,44.00308091,17.12927332,43180692
16186,2,2014-07-01,California,CA,17.81241899,8.471204359,21257899
16187,2,2014-07-01,Colorado,CO,16.21235249,2.201953711,5316111
16188,2,2014-07-01,Idaho,ID,21.0036494,6.36104533,14226927
16189,2,2014-07-01,Kansas,KS,26.97924698,7.534445574,18164300
16190,2,2014-07-01,Nebraska,NE,2.833777002,0.067700887,158543
16191,2,2014-07-01,New Mexico,NM,50.12493811,14.39615906,36194128
16192,2,2014-07-01,Nevada,NV,29.17663857,9.523162508,22603189
16193,2,2014-07-01,Oklahoma,OK,35.08304716,6.431332997,15889284
16194,2,2014-07-01,Oregon,OR,27.55112062,10.35529953,23116260
16195,2,2014-07-01,Texas,TX,47.70799523,12.17455359,31364593
16196,2,2014-07-01,Utah,UT,19.71464957,4.784433558,11314804
16197,2,2014-07-01,Washington,WA,7.749730859,3.79409696,7891493
16198,2,2002-07-02,Alabama,AL,17.31081921,3.258100202,8480837
16199,2,2002-07-02,Arizona,AZ,7.512535169,1.910844157,4915098
16200,2,2002-07-02,California,CA,20.78128693,8.910231008,22336563
16201,2,2002-07-02,Colorado,CO,12.26877705,9.745067149,22978445
16202,2,2002-07-02,Delaware,DE,3.753279651,0.339726573,805392
16203,2,2002-07-02,Florida,FL,11.36759167,0.873816458,2290944
16204,2,2002-07-02,Georgia,GA,21.53343838,6.359257829,16435253
16205,2,2002-07-02,Idaho,ID,13.66683814,8.78367607,19608141
16206,2,2002-07-02,Kansas,KS,8.988676862,3.809613885,9106380
16207,2,2002-07-02,Louisiana,LA,5.690028487,1.599038747,4190488
16208,2,2002-07-02,Maryland,MD,51.01075854,1.576443362,3744412
16209,2,2002-07-02,Mississippi,MS,4.274194866,0.206216282,539617
16210,2,2002-07-02,Montana,MT,35.90124909,11.2259542,23411381
16211,2,2002-07-02,North Carolina,NC,13.63758412,2.92223056,7271280
16212,2,2002-07-02,North Dakota,ND,7.70288492,0.400912352,852933
16213,2,2002-07-02,Nebraska,NE,14.66523609,5.778418091,13158506
16214,2,2002-07-02,New Jersey,NJ,1.205654747,0.049188353,115994
16215,2,2002-07-02,New Mexico,NM,10.2960849,3.364786957,8524666
16216,2,2002-07-02,Nevada,NV,12.64935722,3.989842763,9627882
16217,2,2002-07-02,Oklahoma,OK,4.349648027,0.401869145,984468
16218,2,2002-07-02,Pennsylvania,PA,3.050915864,0.137426092,322915
16219,2,2002-07-02,South Carolina,SC,21.97595155,2.652323669,6733728
16220,2,2002-07-02,South Dakota,SD,13.50285449,10.8338847,23618621
16221,2,2002-07-02,Tennessee,TN,2.793064851,0.140589833,346571
16222,2,2002-07-02,Texas,TX,44.92003177,10.37637065,27101901
16223,2,2002-07-02,Utah,UT,15.55165581,6.075028125,14241562
16224,2,2002-07-02,Virginia,VA,27.73573033,1.849869268,4484031
16225,2,2002-07-02,Wyoming,WY,12.11901285,3.548731052,7805196
16226,2,2013-07-02,Arizona,AZ,38.64610246,13.53279351,34244830
16227,2,2013-07-02,California,CA,51.60910051,38.65610052,93753278
16228,2,2013-07-02,Colorado,CO,27.15997899,12.36041574,29264620
16229,2,2013-07-02,Hawaii,HI,4.429703964,0.093056528,266601
16230,2,2013-07-02,Idaho,ID,15.77808076,4.176677082,9359377
16231,2,2013-07-02,Kansas,KS,15.64997316,3.039921432,7324668
16232,2,2013-07-02,Montana,MT,14.25428101,1.4016807,3019786
16233,2,2013-07-02,Nebraska,NE,35.95633039,7.463397887,17001213
16234,2,2013-07-02,New Mexico,NM,17.96037048,1.934727511,4934800
16235,2,2013-07-02,Nevada,NV,36.03828888,17.35677913,41047229
16236,2,2013-07-02,Oklahoma,OK,13.17836484,1.882606414,4663296
16237,2,2013-07-02,Oregon,OR,18.39241767,9.349292547,20930323
16238,2,2013-07-02,South Dakota,SD,10.09528187,1.178447931,2620737
16239,2,2013-07-02,Texas,TX,101.6775528,23.33694307,61015065
16240,2,2013-07-02,Utah,UT,28.25087641,9.284748402,22112644
16241,2,2013-07-02,Wyoming,WY,35.46363563,9.498684405,21454871
16242,2,2001-07-03,Arkansas,AR,4.347522965,0.526387165,1299602
16243,2,2001-07-03,California,CA,18.47234386,5.993623137,13914276
16244,2,2001-07-03,Florida,FL,82.71681523,3.911992153,10529304
16245,2,2001-07-03,Georgia,GA,6.449280789,0.267595521,689996
16246,2,2001-07-03,Hawaii,HI,4.409212654,0.189091136,539830
16247,2,2001-07-03,Idaho,ID,31.14043852,24.45672655,53484045
16248,2,2001-07-03,Illinois,IL,3.021871748,0.178220346,433851
16249,2,2001-07-03,Kentucky,KY,4.56602602,0.726603878,1777956
16250,2,2001-07-03,Missouri,MO,7.229428684,1.249125575,3060468
16251,2,2001-07-03,Montana,MT,36.72974031,13.906721,28996132
16252,2,2001-07-03,North Carolina,NC,8.599565425,1.283089701,3186685
16253,2,2001-07-03,Nevada,NV,19.67209563,6.270511164,14719556
16254,2,2001-07-03,Oregon,OR,26.39481836,19.96831343,43686774
16255,2,2001-07-03,South Carolina,SC,19.58910635,1.048787127,2654835
16256,2,2001-07-03,Tennessee,TN,5.080740807,0.579023839,1427202
16257,2,2001-07-03,Texas,TX,9.525874907,5.251582463,13662375
16258,2,2001-07-03,Utah,UT,9.325145721,4.562273189,10502195
16259,2,2001-07-03,Washington,WA,19.44973706,15.48364906,32080546
16260,2,2001-07-03,Wyoming,WY,18.72781689,13.04986662,29079704
16261,2,2007-07-03,Alabama,AL,8.645760464,2.033378931,5283508
16262,2,2007-07-03,Arkansas,AR,0.29537037,0.002543558,6319
16263,2,2007-07-03,Arizona,AZ,23.23485577,13.88561692,34788336
16264,2,2007-07-03,California,CA,31.92982865,12.57737227,30549060
16265,2,2007-07-03,Colorado,CO,5.198004652,0.568705507,1362304
16266,2,2007-07-03,Florida,FL,40.54489273,4.262368147,11336831
16267,2,2007-07-03,Georgia,GA,15.06791689,4.26530065,11023453
16268,2,2007-07-03,Hawaii,HI,2.575881186,0.169119067,483684
16269,2,2007-07-03,Idaho,ID,5.877207133,0.372291244,838321
16270,2,2007-07-03,Kentucky,KY,14.62450852,5.870213458,14216884
16271,2,2007-07-03,Louisiana,LA,0.142960225,0.00057129,1474
16272,2,2007-07-03,Mississippi,MS,15.30346988,2.586217858,6653863
16273,2,2007-07-03,North Carolina,NC,4.937768309,0.888832273,2211134
16274,2,2007-07-03,Nebraska,NE,4.795067946,1.610776251,3641258
16275,2,2007-07-03,New Mexico,NM,5.961376557,1.602013048,3962640
16276,2,2007-07-03,Nevada,NV,24.9037763,14.20159031,33642941
16277,2,2007-07-03,Ohio,OH,4.933361771,0.474969079,1131862
16278,2,2007-07-03,Oregon,OR,11.40583951,6.941358347,15476165
16279,2,2007-07-03,South Carolina,SC,2.82915813,0.197052963,494046
16280,2,2007-07-03,South Dakota,SD,3.843819864,0.920595614,2046442
16281,2,2007-07-03,Tennessee,TN,17.15126693,3.601901044,8890744
16282,2,2007-07-03,Utah,UT,14.6095806,2.706824575,6449355
16283,2,2007-07-03,Virginia,VA,2.886605407,0.30354163,742749
16284,2,2007-07-03,West Virginia,WV,3.659532377,0.501406463,1202503
16285,2,2007-07-03,Wyoming,WY,24.82960789,10.65480291,23977487
16286,2,2012-07-03,Alabama,AL,12.65187471,2.058383097,5247379
16287,2,2012-07-03,Arkansas,AR,34.80712877,7.002681585,17554269
16288,2,2012-07-03,Arizona,AZ,30.85691513,19.86241597,50122992
16289,2,2012-07-03,California,CA,23.55707844,9.50985183,23188279
16290,2,2012-07-03,Colorado,CO,27.98657784,8.146102446,19514954
16291,2,2012-07-03,Delaware,DE,1.338755388,0.101590077,241861
16292,2,2012-07-03,Georgia,GA,17.18920675,3.210562533,8235067
16293,2,2012-07-03,Hawaii,HI,6.311501575,0.240090119,687126
16294,2,2012-07-03,Iowa,IA,3.364957458,0.124863268,289832
16295,2,2012-07-03,Idaho,ID,1.376121102,0.044581941,96968
16296,2,2012-07-03,Illinois,IL,18.54877325,4.873106849,11500487
16297,2,2012-07-03,Indiana,IN,17.060607,4.478540282,10512151
16298,2,2012-07-03,Kansas,KS,17.78177808,11.35545741,27188465
16299,2,2012-07-03,Kentucky,KY,11.25051285,2.925126602,7129181
16300,2,2012-07-03,Louisiana,LA,4.296970417,0.37572551,963568
16301,2,2012-07-03,Michigan,MI,1.777762996,0.011768108,26855
16302,2,2012-07-03,Missouri,MO,18.55159976,12.90752488,30876795
16303,2,2012-07-03,Mississippi,MS,5.788033686,0.960818498,2418395
16304,2,2012-07-03,Montana,MT,10.60561832,1.898794051,4071359
16305,2,2012-07-03,Nebraska,NE,15.66051593,8.263731398,18941755
16306,2,2012-07-03,New Mexico,NM,38.70052969,18.44108956,46476523
16307,2,2012-07-03,Nevada,NV,36.26619243,19.96734226,47289515
16308,2,2012-07-03,Ohio,OH,2.849373737,0.377754829,868240
16309,2,2012-07-03,Oklahoma,OK,18.40931755,1.907804423,4780195
16310,2,2012-07-03,Oregon,OR,5.47952543,0.292489754,664476
16311,2,2012-07-03,South Carolina,SC,9.432386444,2.118501489,5365663
16312,2,2012-07-03,South Dakota,SD,4.403429889,0.716249596,1574945
16313,2,2012-07-03,Tennessee,TN,15.00063284,6.060718587,15026197
16314,2,2012-07-03,Texas,TX,95.19636515,18.19638153,47507329
16315,2,2012-07-03,Utah,UT,23.07328908,9.73717682,23169161
16316,2,2012-07-03,Wyoming,WY,24.14341487,13.13022908,29652202
16317,2,2018-07-03,Arkansas,AR,2.721124883,0.29115932,744373
16318,2,2018-07-03,Arizona,AZ,23.07882251,6.784746517,17086464
16319,2,2018-07-03,California,CA,27.32377153,7.177748813,18170025
16320,2,2018-07-03,Colorado,CO,23.97585109,4.431485432,10563028
16321,2,2018-07-03,Iowa,IA,3.811605947,0.375212696,869783
